PERMNO,date,TICKER,COMNAM,PERMCO,PRC,RET,CFACPR,RETX,sprtrn
12490,19991202,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,105.56250,0.017470,1,0.017470,0.008099
12490,19991203,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,112.00000,0.060983,1,0.060983,0.017217
12490,19991206,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,116.00000,0.035714,1,0.035714,-0.006956
12490,19991207,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,116.62500,0.005388,1,0.005388,-0.009949
12490,19991208,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,118.57813,0.016747,1,0.016747,-0.003754
12490,19991209,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,113.87500,-0.039663,1,-0.039663,0.003013
12490,19991210,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,109.00000,-0.042810,1,-0.042810,0.006342
12490,19991213,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,110.06250,0.009748,1,0.009748,-0.001284
12490,19991214,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,109.00000,-0.009654,1,-0.009654,-0.008515
12490,19991215,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,106.62500,-0.021789,1,-0.021789,0.007234
12490,19991216,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,109.18750,0.024033,1,0.024033,0.003863
12490,19991217,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,109.12500,-0.000572,1,-0.000572,0.001586
12490,19991220,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,108.06250,-0.009737,1,-0.009737,-0.002069
12490,19991221,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,110.12500,0.019086,1,0.019086,0.010817
12490,19991222,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,108.37500,-0.015891,1,-0.015891,0.001884
12490,19991223,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,108.62500,0.002307,1,0.002307,0.015465
12490,19991227,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,109.75000,0.010357,1,0.010357,-0.000850
12490,19991228,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,109.25000,-0.004556,1,-0.004556,0.000384
12490,19991229,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,109.06250,-0.001716,1,-0.001716,0.003979
12490,19991230,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,108.75000,-0.002865,1,-0.002865,0.000690
12490,19991231,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,107.87500,-0.008046,1,-0.008046,0.003264
12490,20000103,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,115.62500,0.071842,1,0.071842,-0.009549
12490,20000104,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,112.06250,-0.030811,1,-0.030811,-0.038345
12490,20000105,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,116.00000,0.035137,1,0.035137,0.001922
12490,20000106,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,115.00000,-0.008621,1,-0.008621,0.000956
12490,20000107,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,113.50000,-0.013043,1,-0.013043,0.027090
12490,20000110,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,118.50000,0.044053,1,0.044053,0.011190
12490,20000111,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,118.87500,0.003165,1,0.003165,-0.013063
12490,20000112,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,119.62500,0.006309,1,0.006309,-0.004386
12490,20000113,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,118.25000,-0.011494,1,-0.011494,0.012170
12490,20000114,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,119.62500,0.011628,1,0.011628,0.010671
12490,20000118,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,116.00000,-0.030303,1,-0.030303,-0.006832
12490,20000119,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,120.50000,0.038793,1,0.038793,0.000522
12490,20000120,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,121.87500,0.011411,1,0.011411,-0.007095
12490,20000121,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,121.50000,-0.003077,1,-0.003077,-0.002912
12490,20000124,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,118.00000,-0.028807,1,-0.028807,-0.027634
12490,20000125,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,119.12500,0.009534,1,0.009534,0.006065
12490,20000126,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,116.75000,-0.019937,1,-0.019937,-0.004213
12490,20000127,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,113.50000,-0.027837,1,-0.027837,-0.003938
12490,20000128,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,111.56250,-0.017070,1,-0.017070,-0.027457
12490,20000131,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,112.25000,0.006162,1,0.006162,0.025218
12490,20000201,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,109.93750,-0.020601,1,-0.020601,0.010628
12490,20000202,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,113.50000,0.032405,1,0.032405,-0.000114
12490,20000203,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,117.12500,0.031938,1,0.031938,0.011248
12490,20000204,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,115.62500,-0.012807,1,-0.012807,-0.000421
12490,20000207,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,114.12500,-0.012973,1,-0.012973,-0.000091
12490,20000208,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,119.00000,0.043768,1,0.042716,0.012273
12490,20000209,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,117.37500,-0.013655,1,-0.013655,-0.020822
12490,20000210,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,119.12500,0.014909,1,0.014909,0.003634
12490,20000211,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,115.37500,-0.031480,1,-0.031480,-0.020969
12490,20000214,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,116.06250,0.005959,1,0.005959,0.002033
12490,20000215,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,117.12500,0.009155,1,0.009155,0.008713
12490,20000216,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,115.75000,-0.011740,1,-0.011740,-0.010256
12490,20000217,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,116.75000,0.008639,1,0.008639,0.000425
12490,20000218,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,112.62500,-0.035332,1,-0.035332,-0.030376
12490,20000222,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,111.00000,-0.014428,1,-0.014428,0.004517
12490,20000223,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,108.75000,-0.020270,1,-0.020270,0.006301
12490,20000224,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,110.81250,0.018966,1,0.018966,-0.005336
12490,20000225,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,105.75000,-0.045685,1,-0.045685,-0.014829
12490,20000228,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,104.50000,-0.011820,1,-0.011820,0.011017
12490,20000229,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,102.75000,-0.016746,1,-0.016746,0.013627
12490,20000301,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,100.50000,-0.021898,1,-0.021898,0.009346
12490,20000302,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,103.25000,0.027363,1,0.027363,0.001863
12490,20000303,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,109.00000,0.055690,1,0.055690,0.019837
12490,20000306,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,103.06250,-0.054472,1,-0.054472,-0.012695
12490,20000307,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,102.75000,-0.003032,1,-0.003032,-0.025631
12490,20000308,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,106.12500,0.032847,1,0.032847,0.008173
12490,20000309,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,107.56250,0.013545,1,0.013545,0.025602
12490,20000310,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,105.25000,-0.021499,1,-0.021499,-0.004723
12490,20000313,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,107.68750,0.023159,1,0.023159,-0.008207
12490,20000314,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,108.93750,0.011608,1,0.011608,-0.017685
12490,20000315,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,107.00000,-0.017785,1,-0.017785,0.024280
12490,20000316,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,109.00000,0.018692,1,0.018692,0.047639
12490,20000317,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,110.00000,0.009174,1,0.009174,0.004114
12490,20000320,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,112.75000,0.025000,1,0.025000,-0.005353
12490,20000321,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,113.50000,0.006652,1,0.006652,0.025566
12490,20000322,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,114.25000,0.006608,1,0.006608,0.004532
12490,20000323,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,115.25000,0.008753,1,0.008753,0.017799
12490,20000324,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,121.50000,0.054230,1,0.054230,0.000072
12490,20000327,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,126.87500,0.044239,1,0.044239,-0.002357
12490,20000328,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,122.50000,-0.034483,1,-0.034483,-0.010585
12490,20000329,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,119.50000,-0.024490,1,-0.024490,0.000524
12490,20000330,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,122.50000,0.025105,1,0.025105,-0.013656
12490,20000331,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,118.00000,-0.036735,1,-0.036735,0.007164
12490,20000403,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,121.00000,0.025424,1,0.025424,0.004931
12490,20000404,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,121.18750,0.001550,1,0.001550,-0.007464
12490,20000405,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,123.62500,0.020113,1,0.020113,-0.004924
12490,20000406,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,122.75000,-0.007078,1,-0.007078,0.009392
12490,20000407,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,123.12500,0.003055,1,0.003055,0.009998
12490,20000410,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,122.12500,-0.008122,1,-0.008122,-0.007841
12490,20000411,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,119.00000,-0.025589,1,-0.025589,-0.002572
12490,20000412,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,113.00000,-0.050420,1,-0.050420,-0.022271
12490,20000413,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,110.62500,-0.021018,1,-0.021018,-0.018171
12490,20000414,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,105.00000,-0.050847,1,-0.050847,-0.058278
12490,20000417,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,111.87500,0.065476,1,0.065476,0.033084
12490,20000418,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,112.00000,0.001117,1,0.001117,0.028663
12490,20000419,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,105.00000,-0.062500,1,-0.062500,-0.009808
12490,20000420,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,104.00000,-0.009524,1,-0.009524,0.004953
12490,20000424,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,106.50000,0.024038,1,0.024038,-0.003262
12490,20000425,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,112.75000,0.058685,1,0.058685,0.033276
12490,20000426,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,110.50000,-0.019956,1,-0.019956,-0.011134
12490,20000427,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,110.43750,-0.000566,1,-0.000566,0.002690
12490,20000428,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,111.50000,0.009621,1,0.009621,-0.008526
12490,20000501,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,111.87500,0.003363,1,0.003363,0.010892
12490,20000502,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,111.37500,-0.004469,1,-0.004469,-0.014957
12490,20000503,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,108.12500,-0.029181,1,-0.029181,-0.021566
12490,20000504,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,107.62500,-0.004624,1,-0.004624,-0.003908
12490,20000505,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,107.87500,0.002323,1,0.002323,0.016360
12490,20000508,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,109.75000,0.018586,1,0.017381,-0.005905
12490,20000509,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,109.50000,-0.002278,1,-0.002278,-0.008447
12490,20000510,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,103.00000,-0.059361,1,-0.059361,-0.020600
12490,20000511,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,105.00000,0.019417,1,0.019417,0.017902
12490,20000512,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,104.50000,-0.004762,1,-0.004762,0.009341
12490,20000515,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,104.18750,-0.002990,1,-0.002990,0.022098
12490,20000516,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,109.00000,0.046191,1,0.046191,0.009419
12490,20000517,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,107.87500,-0.010321,1,-0.010321,-0.012442
12490,20000518,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,106.06250,-0.016802,1,-0.016802,-0.007315
12490,20000519,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,106.81250,0.007071,1,0.007071,-0.021055
12490,20000522,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,109.00000,0.020480,1,0.020480,-0.004428
12490,20000523,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,107.37500,-0.014908,1,-0.014908,-0.019176
12490,20000524,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,109.62500,0.020955,1,0.020955,0.018335
12490,20000525,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,106.50000,-0.028506,1,-0.028506,-0.012530
12490,20000526,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,106.93750,0.004108,1,0.004108,-0.002533
12490,20000530,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,110.93750,0.037405,1,0.037405,0.032242
12490,20000531,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,107.37500,-0.032113,1,-0.032113,-0.001301
12490,20000601,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,106.00000,-0.012806,1,-0.012806,0.019858
12490,20000602,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,108.43750,0.022995,1,0.022995,0.019637
12490,20000605,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,112.43750,0.036888,1,0.036888,-0.006519
12490,20000606,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,112.37500,-0.000556,1,-0.000556,-0.006671
12490,20000607,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,121.00000,0.076752,1,0.076752,0.009274
12490,20000608,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,119.75000,-0.010331,1,-0.010331,-0.006586
12490,20000609,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,119.68750,-0.000522,1,-0.000522,-0.003229
12490,20000612,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,118.87500,-0.006789,1,-0.006789,-0.007516
12490,20000613,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,119.68750,0.006835,1,0.006835,0.016210
12490,20000614,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,116.00000,-0.030809,1,-0.030809,0.000749
12490,20000615,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,116.81250,0.007004,1,0.007004,0.005569
12490,20000616,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,113.25000,-0.030498,1,-0.030498,-0.009650
12490,20000619,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,120.00000,0.059603,1,0.059603,0.014708
12490,20000620,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,116.31250,-0.030729,1,-0.030729,-0.006763
12490,20000621,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,114.50000,-0.015583,1,-0.015583,0.002155
12490,20000622,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,111.43750,-0.026747,1,-0.026747,-0.018220
12490,20000623,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,111.75000,0.002804,1,0.002804,-0.007368
12490,20000626,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,115.12500,0.030201,1,0.030201,0.009594
12490,20000627,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,109.68750,-0.047231,1,-0.047231,-0.003271
12490,20000628,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,113.68750,0.036467,1,0.036467,0.002944
12490,20000629,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,114.00000,0.002749,1,0.002749,-0.008544
12490,20000630,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,109.56250,-0.038925,1,-0.038925,0.008465
12490,20000703,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,109.87500,0.002852,1,0.002852,0.010271
12490,20000705,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,104.00000,-0.053470,1,-0.053470,-0.015862
12490,20000706,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,101.75000,-0.021635,1,-0.021635,0.007219
12490,20000707,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,104.68750,0.028870,1,0.028870,0.015261
12490,20000710,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,103.31250,-0.013134,1,-0.013134,-0.002218
12490,20000711,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,102.18750,-0.010889,1,-0.010889,0.003565
12490,20000712,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,104.43750,0.022018,1,0.022018,0.008130
12490,20000713,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,103.12500,-0.012567,1,-0.012567,0.001956
12490,20000714,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,103.93750,0.007879,1,0.007879,0.009453
12490,20000717,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,105.43750,0.014432,1,0.014432,0.000338
12490,20000718,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,102.93750,-0.023711,1,-0.023711,-0.011089
12490,20000719,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,103.50000,0.005464,1,0.005464,-0.007886
12490,20000720,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,117.00000,0.130435,1,0.130435,0.009184
12490,20000721,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,114.43750,-0.021902,1,-0.021902,-0.010284
12490,20000724,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,112.50000,-0.016931,1,-0.016931,-0.010742
12490,20000725,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,111.75000,-0.006667,1,-0.006667,0.006952
12490,20000726,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,109.87500,-0.016779,1,-0.016779,-0.014955
12490,20000727,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,110.12500,0.002275,1,0.002275,-0.001928
12490,20000728,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,111.81250,0.015323,1,0.015323,-0.020509
12490,20000731,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,112.43750,0.005590,1,0.005590,0.007705
12490,20000801,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,110.56250,-0.016676,1,-0.016676,0.005081
12490,20000802,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,114.68750,0.037309,1,0.037309,0.000417
12490,20000803,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,116.06250,0.011989,1,0.011989,0.009634
12490,20000804,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,115.87500,-0.001616,1,-0.001616,0.007139
12490,20000807,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,116.31250,0.003776,1,0.003776,0.011204
12490,20000808,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,118.93750,0.023686,1,0.022569,0.002352
12490,20000809,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,119.12500,0.001576,1,0.001576,-0.006697
12490,20000810,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,119.75000,0.005247,1,0.005247,-0.008568
12490,20000811,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,120.75000,0.008351,1,0.008351,0.007937
12490,20000814,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,123.12500,0.019669,1,0.019669,0.013398
12490,20000815,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,122.00000,-0.009137,1,-0.009137,-0.004780
12490,20000816,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,120.06250,-0.015881,1,-0.015881,-0.003085
12490,20000817,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,122.37500,0.019261,1,0.019261,0.010961
12490,20000818,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,120.18750,-0.017875,1,-0.017875,-0.002908
12490,20000821,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,121.43750,0.010400,1,0.010400,0.005202
12490,20000822,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,121.31250,-0.001029,1,-0.001029,-0.000900
12490,20000823,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,123.00000,0.013910,1,0.013910,0.005233
12490,20000824,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,124.81250,0.014736,1,0.014736,0.001554
12490,20000825,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,129.12500,0.034552,1,0.034552,-0.001233
12490,20000828,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,130.56250,0.011133,1,0.011133,0.005072
12490,20000829,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,132.87500,0.017712,1,0.017712,-0.002807
12490,20000830,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,130.31250,-0.019285,1,-0.019285,-0.004802
12490,20000831,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,132.00000,0.012950,1,0.012950,0.010043
12490,20000901,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,133.62500,0.012311,1,0.012311,0.002036
12490,20000905,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,131.56250,-0.015435,1,-0.015435,-0.009002
12490,20000906,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,131.43750,-0.000950,1,-0.000950,-0.009840
12490,20000907,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,133.37500,0.014741,1,0.014741,0.006876
12490,20000908,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,129.50000,-0.029053,1,-0.029053,-0.005331
12490,20000911,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,124.75000,-0.036680,1,-0.036680,-0.003506
12490,20000912,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,125.00000,0.002004,1,0.002004,-0.004882
12490,20000913,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,127.31250,0.018500,1,0.018500,0.001970
12490,20000914,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,126.87500,-0.003436,1,-0.003436,-0.002721
12490,20000915,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,124.81250,-0.016256,1,-0.016256,-0.010170
12490,20000918,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,123.25000,-0.012519,1,-0.012519,-0.014531
12490,20000919,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,125.12500,0.015213,1,0.015213,0.010654
12490,20000920,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,124.37500,-0.005994,1,-0.005994,-0.005863
12490,20000921,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,126.06250,0.013568,1,0.013568,-0.001578
12490,20000922,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,124.00000,-0.016361,1,-0.016361,-0.000228
12490,20000925,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,121.68750,-0.018649,1,-0.018649,-0.006689
12490,20000926,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,119.31250,-0.019517,1,-0.019517,-0.008214
12490,20000927,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,118.00000,-0.011001,1,-0.011001,-0.000448
12490,20000928,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,117.93750,-0.000530,1,-0.000530,0.022235
12490,20000929,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,112.50000,-0.046105,1,-0.046105,-0.014935
12490,20001002,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,117.81250,0.047222,1,0.047222,-0.000195
12490,20001003,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,110.56250,-0.061538,1,-0.061538,-0.006803
12490,20001004,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,114.37500,0.034483,1,0.034483,0.005510
12490,20001005,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,113.18750,-0.010383,1,-0.010383,0.001367
12490,20001006,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,116.00000,0.024848,1,0.024848,-0.019000
12490,20001009,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,117.93750,0.016703,1,0.016703,-0.004940
12490,20001010,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,114.87500,-0.025967,1,-0.025967,-0.010706
12490,20001011,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,112.00000,-0.025027,1,-0.025027,-0.016171
12490,20001012,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,103.12500,-0.079241,1,-0.079241,-0.025509
12490,20001013,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,109.06250,0.057576,1,0.057576,0.033381
12490,20001016,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,111.12500,0.018911,1,0.018911,0.000327
12490,20001017,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,113.00000,0.016873,1,0.016873,-0.017932
12490,20001018,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,95.43750,-0.155420,1,-0.155420,-0.005808
12490,20001019,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,96.43750,0.010478,1,0.010478,0.034743
12490,20001020,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,94.75000,-0.017498,1,-0.017498,0.005883
12490,20001023,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,92.87500,-0.019789,1,-0.019789,-0.000823
12490,20001024,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,91.43750,-0.015478,1,-0.015478,0.001684
12490,20001025,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,87.56250,-0.042379,1,-0.042379,-0.023767
12490,20001026,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,92.75000,0.059243,1,0.059243,-0.000337
12490,20001027,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,93.68750,0.010108,1,0.010108,0.011096
12490,20001030,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,93.31250,-0.004003,1,-0.004003,0.013830
12490,20001031,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,98.50000,0.055593,1,0.055593,0.021978
12490,20001101,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,98.56250,0.000635,1,0.000635,-0.005723
12490,20001102,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,101.93750,0.034242,1,0.034242,0.004996
