PERMNO,date,TICKER,PRC
11308,19710305,KO,89.50000
11308,19710308,KO,90.00000
11308,19710309,KO,91.50000
11308,19710310,KO,92.50000
11308,19710311,KO,91.50000
11308,19710312,KO,91.75000
11308,19710315,KO,91.25000
11308,19710316,KO,92.75000
11308,19710317,KO,93.25000
11308,19710318,KO,94.25000
11308,19710319,KO,94.37500
11308,19710322,KO,93.87500
11308,19710323,KO,92.37500
11308,19710324,KO,93.00000
11308,19710325,KO,92.12500
11308,19710326,KO,93.50000
11308,19710329,KO,94.75000
11308,19710330,KO,94.50000
11308,19710331,KO,94.25000
11308,19710401,KO,95.00000
11308,19710402,KO,94.62500
11308,19710405,KO,95.37500
11308,19710406,KO,97.00000
11308,19710407,KO,97.75000
11308,19710408,KO,100.50000
11308,19710412,KO,104.25000
11308,19710413,KO,101.25000
11308,19710414,KO,99.00000
11308,19710415,KO,99.00000
11308,19710416,KO,98.50000
11308,19710419,KO,99.25000
11308,19710420,KO,98.00000
11308,19710421,KO,97.50000
11308,19710422,KO,96.25000
11308,19710423,KO,96.37500
11308,19710426,KO,98.00000
11308,19710427,KO,97.62500
11308,19710428,KO,97.50000
11308,19710429,KO,97.25000
11308,19710430,KO,96.12500
11308,19710503,KO,96.00000
11308,19710504,KO,97.00000
11308,19710505,KO,97.50000
11308,19710506,KO,98.00000
11308,19710507,KO,98.25000
11308,19710510,KO,98.25000
11308,19710511,KO,100.25000
11308,19710512,KO,101.00000
11308,19710513,KO,101.25000
11308,19710514,KO,102.00000
11308,19710517,KO,99.00000
11308,19710518,KO,99.50000
11308,19710519,KO,100.00000
11308,19710520,KO,100.75000
11308,19710521,KO,101.75000
11308,19710524,KO,100.37500
11308,19710525,KO,99.25000
11308,19710526,KO,99.62500
11308,19710527,KO,100.12500
11308,19710528,KO,100.62500
11308,19710601,KO,100.25000
11308,19710602,KO,101.00000
11308,19710603,KO,101.75000
11308,19710604,KO,102.87500
11308,19710607,KO,104.37500
11308,19710608,KO,103.75000
11308,19710609,KO,103.00000
11308,19710610,KO,103.00000
11308,19710611,KO,104.00000
11308,19710614,KO,104.25000
11308,19710615,KO,104.50000
11308,19710616,KO,104.12500
11308,19710617,KO,103.00000
11308,19710618,KO,100.00000
11308,19710621,KO,100.75000
11308,19710622,KO,101.00000
11308,19710623,KO,101.12500
11308,19710624,KO,100.87500
11308,19710625,KO,100.25000
11308,19710628,KO,100.50000
11308,19710629,KO,101.50000
11308,19710630,KO,102.62500
11308,19710701,KO,103.50000
11308,19710702,KO,103.75000
11308,19710706,KO,103.00000
11308,19710707,KO,102.50000
11308,19710708,KO,102.00000
11308,19710709,KO,101.00000
11308,19710712,KO,100.87500
11308,19710713,KO,99.87500
11308,19710714,KO,98.50000
11308,19710715,KO,100.62500
11308,19710716,KO,100.75000
11308,19710719,KO,102.00000
11308,19710720,KO,103.12500
11308,19710721,KO,103.25000
11308,19710722,KO,103.25000
11308,19710723,KO,103.25000
11308,19710726,KO,103.00000
11308,19710727,KO,102.00000
11308,19710728,KO,101.25000
11308,19710729,KO,99.62500
11308,19710730,KO,99.87500
11308,19710802,KO,99.75000
11308,19710803,KO,99.25000
11308,19710804,KO,99.62500
11308,19710805,KO,100.25000
11308,19710806,KO,101.12500
11308,19710809,KO,101.00000
11308,19710810,KO,101.00000
11308,19710811,KO,102.00000
11308,19710812,KO,102.00000
11308,19710813,KO,102.00000
11308,19710816,KO,103.75000
11308,19710817,KO,102.00000
11308,19710818,KO,101.50000
11308,19710819,KO,102.00000
11308,19710820,KO,104.50000
11308,19710823,KO,108.00000
11308,19710824,KO,108.62500
11308,19710825,KO,108.25000
11308,19710826,KO,107.50000
11308,19710827,KO,108.87500
11308,19710830,KO,108.87500
11308,19710831,KO,109.00000
11308,19710901,KO,108.75000
11308,19710902,KO,108.50000
11308,19710903,KO,109.00000
11308,19710907,KO,109.25000
11308,19710908,KO,109.25000
11308,19710909,KO,109.25000
11308,19710910,KO,107.75000
11308,19710913,KO,107.00000
11308,19710914,KO,105.75000
11308,19710915,KO,107.37500
11308,19710916,KO,106.50000
11308,19710917,KO,106.75000
11308,19710920,KO,107.25000
11308,19710921,KO,106.62500
11308,19710922,KO,106.87500
11308,19710923,KO,106.50000
11308,19710924,KO,107.75000
11308,19710927,KO,107.00000
11308,19710928,KO,107.00000
11308,19710929,KO,107.75000
11308,19710930,KO,108.50000
11308,19711001,KO,109.75000
11308,19711004,KO,111.25000
11308,19711005,KO,111.25000
11308,19711006,KO,111.50000
11308,19711007,KO,113.50000
11308,19711008,KO,114.25000
11308,19711011,KO,113.25000
11308,19711012,KO,109.50000
11308,19711013,KO,109.25000
11308,19711014,KO,106.75000
11308,19711015,KO,107.62500
11308,19711018,KO,107.75000
11308,19711019,KO,107.50000
11308,19711020,KO,107.00000
11308,19711021,KO,108.00000
11308,19711022,KO,110.50000
11308,19711025,KO,109.00000
11308,19711026,KO,108.00000
11308,19711027,KO,107.50000
11308,19711028,KO,108.50000
11308,19711029,KO,109.00000
11308,19711101,KO,108.50000
11308,19711102,KO,108.62500
11308,19711103,KO,111.00000
11308,19711104,KO,111.50000
11308,19711105,KO,111.62500
11308,19711108,KO,112.00000
11308,19711109,KO,112.75000
11308,19711110,KO,111.50000
11308,19711111,KO,107.00000
11308,19711112,KO,107.50000
11308,19711115,KO,106.37500
11308,19711116,KO,106.75000
11308,19711117,KO,107.00000
11308,19711118,KO,107.25000
11308,19711119,KO,105.00000
11308,19711122,KO,104.50000
11308,19711123,KO,105.50000
11308,19711124,KO,105.25000
11308,19711126,KO,108.25000
11308,19711129,KO,108.75000
11308,19711130,KO,108.25000
11308,19711201,KO,110.00000
11308,19711202,KO,112.00000
11308,19711203,KO,113.25000
11308,19711206,KO,111.50000
11308,19711207,KO,110.75000
11308,19711208,KO,111.75000
11308,19711209,KO,113.00000
11308,19711210,KO,115.00000
11308,19711213,KO,115.00000
11308,19711214,KO,115.00000
11308,19711215,KO,114.62500
11308,19711216,KO,114.50000
11308,19711217,KO,116.00000
11308,19711220,KO,118.87500
11308,19711221,KO,124.50000
11308,19711222,KO,123.37500
11308,19711223,KO,119.87500
11308,19711227,KO,119.25000
11308,19711228,KO,119.87500
11308,19711229,KO,120.00000
11308,19711230,KO,119.25000
11308,19711231,KO,122.00000
11308,19720103,KO,120.50000
11308,19720104,KO,120.75000
11308,19720105,KO,120.00000
11308,19720106,KO,116.75000
11308,19720107,KO,116.00000
11308,19720110,KO,117.25000
11308,19720111,KO,118.50000
11308,19720112,KO,118.12500
11308,19720113,KO,116.00000
11308,19720114,KO,116.25000
11308,19720117,KO,115.37500
11308,19720118,KO,115.25000
11308,19720119,KO,115.00000
11308,19720120,KO,112.75000
11308,19720121,KO,114.50000
11308,19720124,KO,116.00000
11308,19720125,KO,117.00000
11308,19720126,KO,116.75000
11308,19720127,KO,117.12500
11308,19720128,KO,118.00000
11308,19720131,KO,119.75000
11308,19720201,KO,120.00000
11308,19720202,KO,123.25000
11308,19720203,KO,123.25000
11308,19720204,KO,123.25000
11308,19720207,KO,121.50000
11308,19720208,KO,122.50000
11308,19720209,KO,123.37500
11308,19720210,KO,122.50000
11308,19720211,KO,123.75000
11308,19720214,KO,124.25000
11308,19720215,KO,125.25000
11308,19720216,KO,127.50000
11308,19720217,KO,127.50000
11308,19720218,KO,126.00000
11308,19720222,KO,125.50000
11308,19720223,KO,125.75000
11308,19720224,KO,124.50000
11308,19720225,KO,125.00000
11308,19720228,KO,124.25000
11308,19720229,KO,124.87500
11308,19720301,KO,126.50000
11308,19720302,KO,127.50000
11308,19720303,KO,127.62500
11308,19720306,KO,128.75000
11308,19720307,KO,129.00000
11308,19720308,KO,132.75000
11308,19720309,KO,134.12500
11308,19720310,KO,131.25000
11308,19720313,KO,126.25000
11308,19720314,KO,127.00000
11308,19720315,KO,125.75000
11308,19720316,KO,125.25000
11308,19720317,KO,125.00000
11308,19720320,KO,125.75000
11308,19720321,KO,125.50000
11308,19720322,KO,126.75000
11308,19720323,KO,128.00000
11308,19720324,KO,129.00000
11308,19720327,KO,128.00000
11308,19720328,KO,127.37500
11308,19720329,KO,125.50000
11308,19720330,KO,126.00000
11308,19720403,KO,125.75000
11308,19720404,KO,126.00000
11308,19720405,KO,127.37500
11308,19720406,KO,126.75000
11308,19720407,KO,128.75000
11308,19720410,KO,129.50000
11308,19720411,KO,130.25000
11308,19720412,KO,130.50000
11308,19720413,KO,132.75000
11308,19720414,KO,132.00000
11308,19720417,KO,132.75000
11308,19720418,KO,132.75000
11308,19720419,KO,131.00000
11308,19720420,KO,128.50000
11308,19720421,KO,127.75000
11308,19720424,KO,126.00000
11308,19720425,KO,124.75000
11308,19720426,KO,126.50000
11308,19720427,KO,127.75000
11308,19720428,KO,130.37500
11308,19720501,KO,130.00000
11308,19720502,KO,127.50000
11308,19720503,KO,128.00000
11308,19720504,KO,126.75000
11308,19720505,KO,127.25000
11308,19720508,KO,126.00000
11308,19720509,KO,126.50000
11308,19720510,KO,126.50000
11308,19720511,KO,128.87500
11308,19720512,KO,129.00000
11308,19720515,KO,129.25000
11308,19720516,KO,129.25000
11308,19720517,KO,128.75000
11308,19720518,KO,128.50000
11308,19720519,KO,129.87500
11308,19720522,KO,130.62500
11308,19720523,KO,129.50000
11308,19720524,KO,130.50000
11308,19720525,KO,131.62500
11308,19720526,KO,132.50000
11308,19720530,KO,133.00000
11308,19720531,KO,132.87500
11308,19720601,KO,132.25000
11308,19720602,KO,131.75000
11308,19720605,KO,131.50000
11308,19720606,KO,130.37500
11308,19720607,KO,129.75000
11308,19720608,KO,129.50000
11308,19720609,KO,129.00000
11308,19720612,KO,128.00000
11308,19720613,KO,128.00000
11308,19720614,KO,129.00000
11308,19720615,KO,129.00000
11308,19720616,KO,129.75000
11308,19720619,KO,130.75000
11308,19720620,KO,131.75000
11308,19720621,KO,133.00000
11308,19720622,KO,133.00000
11308,19720623,KO,133.25000
11308,19720626,KO,133.25000
11308,19720627,KO,133.00000
11308,19720628,KO,133.00000
11308,19720629,KO,133.00000
11308,19720630,KO,133.50000
11308,19720703,KO,133.75000
11308,19720705,KO,135.12500
11308,19720706,KO,137.50000
11308,19720707,KO,136.50000
11308,19720710,KO,136.25000
11308,19720711,KO,135.75000
11308,19720712,KO,135.50000
11308,19720713,KO,135.25000
11308,19720714,KO,135.50000
11308,19720717,KO,136.12500
11308,19720718,KO,136.50000
11308,19720719,KO,135.25000
11308,19720720,KO,136.00000
11308,19720721,KO,137.25000
11308,19720724,KO,139.00000
11308,19720725,KO,140.50000
11308,19720726,KO,140.75000
11308,19720727,KO,145.25000
11308,19720728,KO,143.50000
11308,19720731,KO,142.00000
11308,19720801,KO,147.00000
11308,19720802,KO,145.75000
11308,19720803,KO,144.25000
11308,19720804,KO,141.75000
11308,19720807,KO,141.75000
11308,19720808,KO,142.25000
11308,19720809,KO,143.00000
11308,19720810,KO,144.75000
11308,19720811,KO,145.50000
11308,19720814,KO,145.12500
11308,19720815,KO,144.00000
11308,19720816,KO,145.25000
11308,19720817,KO,144.75000
11308,19720818,KO,145.50000
11308,19720821,KO,145.00000
11308,19720822,KO,145.25000
11308,19720823,KO,145.00000
11308,19720824,KO,144.00000
11308,19720825,KO,139.75000
11308,19720828,KO,139.25000
11308,19720829,KO,141.00000
11308,19720830,KO,141.25000
11308,19720831,KO,141.25000
11308,19720901,KO,141.75000
11308,19720905,KO,141.00000
11308,19720906,KO,140.12500
11308,19720907,KO,139.75000
11308,19720908,KO,138.25000
11308,19720911,KO,137.25000
11308,19720912,KO,134.50000
11308,19720913,KO,135.00000
11308,19720914,KO,134.87500
11308,19720915,KO,133.50000
11308,19720918,KO,131.75000
11308,19720919,KO,132.50000
11308,19720920,KO,132.75000
11308,19720921,KO,134.00000
11308,19720922,KO,135.50000
11308,19720925,KO,134.50000
11308,19720926,KO,136.25000
11308,19720927,KO,138.50000
11308,19720928,KO,140.50000
11308,19720929,KO,141.00000
11308,19721002,KO,139.12500
11308,19721003,KO,139.75000
11308,19721004,KO,139.00000
11308,19721005,KO,136.75000
11308,19721006,KO,138.50000
11308,19721009,KO,139.25000
11308,19721010,KO,141.00000
11308,19721011,KO,140.25000
11308,19721012,KO,137.50000
11308,19721013,KO,136.50000
11308,19721016,KO,135.87500
11308,19721017,KO,135.50000
11308,19721018,KO,136.00000
11308,19721019,KO,136.00000
11308,19721020,KO,138.00000
11308,19721023,KO,140.75000
11308,19721024,KO,142.00000
11308,19721025,KO,141.75000
11308,19721026,KO,142.50000
11308,19721027,KO,143.00000
11308,19721030,KO,144.25000
11308,19721031,KO,143.75000
11308,19721101,KO,143.25000
11308,19721102,KO,141.00000
11308,19721103,KO,143.00000
11308,19721106,KO,143.50000
11308,19721108,KO,141.75000
11308,19721109,KO,141.00000
11308,19721110,KO,141.00000
11308,19721113,KO,140.25000
11308,19721114,KO,142.00000
11308,19721115,KO,143.12500
11308,19721116,KO,143.75000
11308,19721117,KO,143.50000
11308,19721120,KO,143.50000
11308,19721121,KO,144.00000
11308,19721122,KO,143.50000
11308,19721124,KO,144.00000
11308,19721127,KO,142.75000
11308,19721128,KO,143.75000
11308,19721129,KO,143.50000
11308,19721130,KO,142.50000
11308,19721201,KO,142.75000
11308,19721204,KO,145.00000
11308,19721205,KO,146.00000
11308,19721206,KO,146.00000
11308,19721207,KO,147.25000
11308,19721208,KO,147.00000
11308,19721211,KO,146.75000
11308,19721212,KO,149.00000
11308,19721213,KO,149.00000
11308,19721214,KO,148.75000
11308,19721215,KO,148.00000
11308,19721218,KO,147.50000
11308,19721219,KO,146.25000
11308,19721220,KO,144.75000
11308,19721221,KO,144.25000
11308,19721222,KO,145.75000
11308,19721226,KO,145.25000
11308,19721227,KO,146.25000
11308,19721229,KO,148.50000
11308,19730102,KO,146.62500
11308,19730103,KO,148.25000
11308,19730104,KO,149.50000
11308,19730105,KO,148.75000
11308,19730108,KO,148.00000
11308,19730109,KO,148.25000
11308,19730110,KO,145.25000
11308,19730111,KO,148.00000
11308,19730112,KO,146.62500
11308,19730115,KO,145.00000
11308,19730116,KO,145.25000
11308,19730117,KO,146.50000
11308,19730118,KO,146.75000
11308,19730119,KO,145.00000
11308,19730122,KO,146.00000
11308,19730123,KO,146.75000
11308,19730124,KO,146.50000
11308,19730126,KO,144.50000
11308,19730129,KO,143.75000
11308,19730130,KO,145.00000
11308,19730131,KO,145.75000
11308,19730201,KO,143.50000
11308,19730202,KO,143.50000
11308,19730205,KO,143.75000
11308,19730206,KO,143.37500
11308,19730207,KO,143.25000
11308,19730208,KO,143.37500
11308,19730209,KO,144.25000
11308,19730212,KO,147.00000
11308,19730213,KO,147.00000
11308,19730214,KO,146.25000
11308,19730215,KO,145.00000
11308,19730216,KO,144.75000
11308,19730220,KO,145.12500
11308,19730221,KO,143.50000
11308,19730222,KO,143.00000
11308,19730223,KO,143.00000
11308,19730226,KO,140.50000
11308,19730227,KO,137.37500
11308,19730228,KO,140.25000
11308,19730301,KO,139.75000
11308,19730302,KO,143.00000
11308,19730305,KO,145.00000
11308,19730306,KO,147.75000
11308,19730307,KO,149.00000
11308,19730308,KO,149.12500
11308,19730309,KO,148.25000
11308,19730312,KO,147.50000
11308,19730313,KO,148.37500
11308,19730314,KO,149.50000
11308,19730315,KO,148.25000
11308,19730316,KO,146.75000
11308,19730319,KO,145.50000
11308,19730320,KO,145.75000
11308,19730321,KO,143.75000
11308,19730322,KO,140.75000
11308,19730323,KO,139.75000
11308,19730326,KO,138.50000
11308,19730327,KO,139.50000
11308,19730328,KO,140.00000
11308,19730329,KO,139.00000
11308,19730330,KO,139.75000
11308,19730402,KO,138.50000
11308,19730403,KO,137.00000
11308,19730404,KO,137.50000
11308,19730405,KO,137.50000
11308,19730406,KO,139.75000
11308,19730409,KO,142.25000
11308,19730410,KO,143.50000
11308,19730411,KO,143.12500
11308,19730412,KO,144.75000
11308,19730413,KO,145.00000
11308,19730416,KO,143.25000
11308,19730417,KO,143.37500
11308,19730418,KO,143.50000
11308,19730419,KO,144.00000
11308,19730423,KO,142.75000
11308,19730424,KO,136.37500
11308,19730425,KO,135.25000
11308,19730426,KO,139.00000
11308,19730427,KO,139.00000
11308,19730430,KO,138.00000
11308,19730501,KO,136.25000
11308,19730502,KO,136.50000
11308,19730503,KO,137.50000
11308,19730504,KO,137.75000
11308,19730507,KO,135.00000
11308,19730508,KO,136.50000
11308,19730509,KO,136.00000
11308,19730510,KO,135.75000
11308,19730511,KO,134.75000
11308,19730514,KO,132.25000
11308,19730515,KO,134.00000
11308,19730516,KO,134.37500
11308,19730517,KO,133.12500
11308,19730518,KO,133.37500
11308,19730521,KO,132.00000
11308,19730522,KO,134.00000
11308,19730523,KO,135.00000
11308,19730524,KO,139.75000
11308,19730525,KO,141.00000
11308,19730529,KO,142.00000
11308,19730530,KO,142.75000
11308,19730531,KO,140.75000
11308,19730601,KO,136.75000
11308,19730604,KO,135.75000
11308,19730605,KO,138.00000
11308,19730606,KO,139.62500
11308,19730607,KO,141.75000
11308,19730608,KO,142.75000
11308,19730611,KO,141.50000
11308,19730612,KO,143.00000
11308,19730613,KO,145.00000
11308,19730614,KO,146.12500
11308,19730615,KO,145.00000
11308,19730618,KO,143.00000
11308,19730619,KO,141.00000
11308,19730620,KO,142.50000
11308,19730621,KO,141.00000
11308,19730622,KO,141.75000
11308,19730625,KO,138.50000
11308,19730626,KO,139.87500
11308,19730627,KO,142.50000
11308,19730628,KO,142.00000
11308,19730629,KO,143.12500
11308,19730702,KO,141.62500
11308,19730703,KO,139.62500
11308,19730705,KO,138.12500
11308,19730706,KO,138.00000
11308,19730709,KO,140.50000
11308,19730710,KO,141.37500
11308,19730711,KO,144.25000
11308,19730712,KO,143.00000
11308,19730713,KO,142.75000
11308,19730716,KO,145.37500
11308,19730717,KO,143.62500
11308,19730718,KO,141.87500
11308,19730719,KO,143.37500
11308,19730720,KO,143.62500
11308,19730723,KO,143.00000
11308,19730724,KO,143.12500
11308,19730725,KO,143.75000
11308,19730726,KO,144.25000
11308,19730727,KO,143.37500
11308,19730730,KO,144.87500
11308,19730731,KO,144.00000
11308,19730801,KO,142.50000
11308,19730802,KO,144.25000
11308,19730803,KO,143.25000
11308,19730806,KO,144.62500
11308,19730807,KO,145.12500
11308,19730808,KO,143.87500
11308,19730809,KO,143.75000
11308,19730810,KO,143.75000
11308,19730813,KO,141.37500
11308,19730814,KO,141.00000
11308,19730815,KO,142.00000
11308,19730816,KO,141.12500
11308,19730817,KO,140.12500
11308,19730820,KO,139.75000
11308,19730821,KO,140.00000
11308,19730822,KO,139.87500
11308,19730823,KO,141.87500
11308,19730824,KO,140.25000
11308,19730827,KO,142.25000
11308,19730828,KO,145.00000
11308,19730829,KO,144.00000
11308,19730830,KO,142.25000
11308,19730831,KO,140.87500
11308,19730904,KO,141.00000
11308,19730905,KO,142.00000
11308,19730906,KO,143.50000
11308,19730907,KO,144.37500
